week,area,countingDirection,name,timestamp,is_holiday,is_edge_holiday
火曜,plaza_right_far,leftright_topbottom,bicycle,10.88888888888889,0.0,0.1111111111111111
水曜,plaza_right_far,leftright_topbottom,bicycle,7.888888888888889,0.0,0.2222222222222222
木曜,plaza_right_far,leftright_topbottom,bicycle,23.75,0.125,0.0
金曜,plaza_right_far,leftright_topbottom,bicycle,21.75,0.125,0.875
土曜,plaza_right_far,leftright_topbottom,bicycle,18.666666666666668,1.0,0.0
日曜,plaza_right_far,leftright_topbottom,bicycle,6.0,1.0,0.0
月曜,plaza_right_far,leftright_topbottom,bus,6.777777777777778,0.1111111111111111,0.8888888888888888
火曜,plaza_right_far,leftright_topbottom,bus,8.333333333333334,0.0,0.1111111111111111
水曜,plaza_right_far,leftright_topbottom,bus,6.25,0.0,0.25
木曜,plaza_right_far,leftright_topbottom,bus,5.0,0.1111111111111111,0.1111111111111111
金曜,plaza_right_far,leftright_topbottom,bus,8.25,0.125,0.875
土曜,plaza_right_far,leftright_topbottom,bus,4.666666666666667,1.0,0.0
日曜,plaza_right_far,leftright_topbottom,bus,1.8888888888888888,1.0,0.0
月曜,plaza_right_far,leftright_topbottom,car,304.6666666666667,0.1111111111111111,0.8888888888888888
火曜,plaza_right_far,leftright_topbottom,car,238.6,0.0,0.2
水曜,plaza_right_far,leftright_topbottom,car,248.6,0.0,0.1
木曜,plaza_right_far,leftright_topbottom,car,260.6,0.1,0.1
金曜,plaza_right_far,leftright_topbottom,car,320.55555555555554,0.1111111111111111,0.8888888888888888
土曜,plaza_right_far,leftright_topbottom,car,289.7,1.0,0.0
日曜,plaza_right_far,leftright_topbottom,car,256.3,1.0,0.0
月曜,plaza_right_far,leftright_topbottom,motorbike,22.77777777777778,0.1111111111111111,0.8888888888888888
火曜,plaza_right_far,leftright_topbottom,motorbike,3.125,0.0,0.125
水曜,plaza_right_far,leftright_topbottom,motorbike,26.555555555555557,0.0,0.2222222222222222
木曜,plaza_right_far,leftright_topbottom,motorbike,14.625,0.125,0.0
金曜,plaza_right_far,leftright_topbottom,motorbike,32.875,0.125,0.875
土曜,plaza_right_far,leftright_topbottom,motorbike,29.0,1.0,0.0
日曜,plaza_right_far,leftright_topbottom,motorbike,24.5,1.0,0.0
月曜,plaza_right_far,leftright_topbottom,person,695.7,0.1,0.9
火曜,plaza_right_far,leftright_topbottom,person,595.0,0.0,0.1
水曜,plaza_right_far,leftright_topbottom,person,711.2,0.0,0.1
木曜,plaza_right_far,leftright_topbottom,person,827.4,0.1,0.1
金曜,plaza_right_far,leftright_topbottom,person,831.0,0.1111111111111111,0.8888888888888888
土曜,plaza_right_far,leftright_topbottom,person,779.5,1.0,0.0
日曜,plaza_right_far,leftright_topbottom,person,751.7,1.0,0.0
月曜,plaza_right_far,leftright_topbottom,truck,148.66666666666666,0.1111111111111111,0.8888888888888888
火曜,plaza_right_far,leftright_topbottom,truck,130.22222222222223,0.0,0.1111111111111111
水曜,plaza_right_far,leftright_topbottom,truck,127.44444444444444,0.0,0.2222222222222222
木曜,plaza_right_far,leftright_topbottom,truck,142.125,0.125,0.0
金曜,plaza_right_far,leftright_topbottom,truck,146.875,0.125,0.875
土曜,plaza_right_far,leftright_topbottom,truck,120.66666666666667,1.0,0.0
日曜,plaza_right_far,leftright_topbottom,truck,83.11111111111111,1.0,0.0
月曜,plaza_right_far,rightleft_bottomtop,bicycle,49.55555555555556,0.1111111111111111,0.8888888888888888
火曜,plaza_right_far,rightleft_bottomtop,bicycle,57.666666666666664,0.0,0.1111111111111111
水曜,plaza_right_far,rightleft_bottomtop,bicycle,49.333333333333336,0.0,0.1111111111111111
木曜,plaza_right_far,rightleft_bottomtop,bicycle,63.0,0.125,0.0
金曜,plaza_right_far,rightleft_bottomtop,bicycle,75.375,0.125,0.875
土曜,plaza_right_far,rightleft_bottomtop,bicycle,92.22222222222223,1.0,0.0
日曜,plaza_right_far,rightleft_bottomtop,bicycle,70.22222222222223,1.0,0.0
月曜,plaza_right_far,rightleft_bottomtop,bus,4.5,0.125,0.875
火曜,plaza_right_far,rightleft_bottomtop,bus,3.0,0.0,0.2222222222222222
水曜,plaza_right_far,rightleft_bottomtop,bus,3.4444444444444446,0.0,0.1111111111111111
木曜,plaza_right_far,rightleft_bottomtop,bus,2.375,0.125,0.0
金曜,plaza_right_far,rightleft_bottomtop,bus,5.0,0.125,0.875
土曜,plaza_right_far,rightleft_bottomtop,bus,3.7777777777777777,1.0,0.0
日曜,plaza_right_far,rightleft_bottomtop,bus,2.625,1.0,0.0
月曜,plaza_right_far,rightleft_bottomtop,car,98.88888888888889,0.1111111111111111,0.8888888888888888
火曜,plaza_right_far,rightleft_bottomtop,car,83.44444444444444,0.0,0.1111111111111111
水曜,plaza_right_far,rightleft_bottomtop,car,107.44444444444444,0.0,0.1111111111111111
木曜,plaza_right_far,rightleft_bottomtop,car,101.625,0.125,0.0
金曜,plaza_right_far,rightleft_bottomtop,car,116.44444444444444,0.1111111111111111,0.7777777777777778
土曜,plaza_right_far,rightleft_bottomtop,car,100.77777777777777,1.0,0.0
日曜,plaza_right_far,rightleft_bottomtop,car,96.22222222222223,1.0,0.0
月曜,plaza_right_far,rightleft_bottomtop,motorbike,13.11111111111111,0.1111111111111111,0.8888888888888888
火曜,plaza_right_far,rightleft_bottomtop,motorbike,13.625,0.0,0.125
水曜,plaza_right_far,rightleft_bottomtop,motorbike,15.777777777777779,0.0,0.1111111111111111
木曜,plaza_right_far,rightleft_bottomtop,motorbike,12.875,0.125,0.0
金曜,plaza_right_far,rightleft_bottomtop,motorbike,28.0,0.125,0.875
土曜,plaza_right_far,rightleft_bottomtop,motorbike,10.777777777777779,1.0,0.0
日曜,plaza_right_far,rightleft_bottomtop,motorbike,19.555555555555557,1.0,0.0
月曜,plaza_right_far,rightleft_bottomtop,person,385.1,0.1,0.9
火曜,plaza_right_far,rightleft_bottomtop,person,316.4,0.0,0.1
水曜,plaza_right_far,rightleft_bottomtop,person,378.5,0.0,0.1
木曜,plaza_right_far,rightleft_bottomtop,person,468.4,0.1,0.0
金曜,plaza_right_far,rightleft_bottomtop,person,502.8888888888889,0.1111111111111111,0.8888888888888888
土曜,plaza_right_far,rightleft_bottomtop,person,465.8,1.0,0.0
日曜,plaza_right_far,rightleft_bottomtop,person,470.0,1.0,0.0
月曜,plaza_right_far,rightleft_bottomtop,truck,28.555555555555557,0.1111111111111111,0.8888888888888888
火曜,plaza_right_far,rightleft_bottomtop,truck,25.11111111111111,0.0,0.1111111111111111
水曜,plaza_right_far,rightleft_bottomtop,truck,28.0,0.0,0.1111111111111111
木曜,plaza_right_far,rightleft_bottomtop,truck,29.5,0.125,0.0
金曜,plaza_right_far,rightleft_bottomtop,truck,35.125,0.125,0.875
土曜,plaza_right_far,rightleft_bottomtop,truck,20.0,1.0,0.0
日曜,plaza_right_far,rightleft_bottomtop,truck,11.444444444444445,1.0,0.0
月曜,plaza_right_near,leftright_topbottom,bicycle,25.666666666666668,0.1111111111111111,0.8888888888888888
火曜,plaza_right_near,leftright_topbottom,bicycle,31.77777777777778,0.0,0.1111111111111111
水曜,plaza_right_near,leftright_topbottom,bicycle,24.22222222222222,0.0,0.2222222222222222
木曜,plaza_right_near,leftright_topbottom,bicycle,30.375,0.125,0.0
金曜,plaza_right_near,leftright_topbottom,bicycle,32.875,0.125,0.875
土曜,plaza_right_near,leftright_topbottom,bicycle,31.77777777777778,1.0,0.0
日曜,plaza_right_near,leftright_topbottom,bicycle,25.11111111111111,1.0,0.0
月曜,plaza_right_near,leftright_topbottom,bus,5.333333333333333,0.1111111111111111,0.8888888888888888
火曜,plaza_right_near,leftright_topbottom,bus,7.222222222222222,0.0,0.1111111111111111
水曜,plaza_right_near,leftright_topbottom,bus,5.222222222222222,0.0,0.1111111111111111
木曜,plaza_right_near,leftright_topbottom,bus,4.375,0.125,0.125
金曜,plaza_right_near,leftright_topbottom,bus,5.888888888888889,0.1111111111111111,0.7777777777777778
土曜,plaza_right_near,leftright_topbottom,bus,3.6666666666666665,1.0,0.0
日曜,plaza_right_near,leftright_topbottom,bus,2.375,1.0,0.0
月曜,plaza_right_near,leftright_topbottom,car,258.77777777777777,0.1111111111111111,0.8888888888888888
火曜,plaza_right_near,leftright_topbottom,car,200.0,0.0,0.2
水曜,plaza_right_near,leftright_topbottom,car,209.0,0.0,0.2
木曜,plaza_right_near,leftright_topbottom,car,235.66666666666666,0.1111111111111111,0.1111111111111111
金曜,plaza_right_near,leftright_topbottom,car,302.5,0.125,0.875
土曜,plaza_right_near,leftright_topbottom,car,232.2,1.0,0.0
日曜,plaza_right_near,leftright_topbottom,car,219.55555555555554,1.0,0.0
月曜,plaza_right_near,leftright_topbottom,motorbike,13.11111111111111,0.1111111111111111,0.8888888888888888
火曜,plaza_right_near,leftright_topbottom,motorbike,5.75,0.0,0.125
水曜,plaza_right_near,leftright_topbottom,motorbike,18.444444444444443,0.0,0.2222222222222222
木曜,plaza_right_near,leftright_topbottom,motorbike,12.0,0.125,0.0
金曜,plaza_right_near,leftright_topbottom,motorbike,20.375,0.125,0.875
土曜,plaza_right_near,leftright_topbottom,motorbike,12.25,1.0,0.0
日曜,plaza_right_near,leftright_topbottom,motorbike,13.11111111111111,1.0,0.0
月曜,plaza_right_near,leftright_topbottom,person,611.4,0.1,0.9
火曜,plaza_right_near,leftright_topbottom,person,583.8,0.0,0.1
水曜,plaza_right_near,leftright_topbottom,person,557.3,0.0,0.1
木曜,plaza_right_near,leftright_topbottom,person,689.2,0.1,0.1
金曜,plaza_right_near,leftright_topbottom,person,739.1111111111111,0.1111111111111111,0.8888888888888888
土曜,plaza_right_near,leftright_topbottom,person,717.1,1.0,0.0
日曜,plaza_right_near,leftright_topbottom,person,753.6,1.0,0.0
月曜,plaza_right_near,leftright_topbottom,truck,135.33333333333334,0.1111111111111111,0.8888888888888888
火曜,plaza_right_near,leftright_topbottom,truck,120.0,0.0,0.1111111111111111
水曜,plaza_right_near,leftright_topbottom,truck,117.33333333333333,0.0,0.2222222222222222
木曜,plaza_right_near,leftright_topbottom,truck,128.75,0.125,0.0
金曜,plaza_right_near,leftright_topbottom,truck,134.875,0.125,0.875
土曜,plaza_right_near,leftright_topbottom,truck,111.0,1.0,0.0
日曜,plaza_right_near,leftright_topbottom,truck,67.11111111111111,1.0,0.0
